style,brand,color,price,occasion,match_success
SOC,New Balance,COL,566,formal,1
FAS,Converse,WHT,701,sport,1
FAS,New Balance,BLK,679,casual,0
VIN,New Balance,NEU,728,sport,1
CAS,New Balance,NEU,378,casual,1
FAS,Nike,WHT,181,formal,0
FAS,Vans,BLK,186,formal,1
VIN,New Balance,WHT,735,sport,1
VIN,New Balance,COL,693,casual,1
CAS,Adidas,BLK,365,formal,0
CAS,Converse,COL,110,formal,1
ESP,Vans,WHT,636,formal,1
ESP,Nike,BLK,699,casual,0
SOC,Adidas,WHT,416,sport,1
CAS,Vans,NEU,484,formal,0
SOC,New Balance,COL,924,sport,0
FAS,Vans,NEU,646,sport,1
ESP,New Balance,BLK,903,casual,0
VIN,Adidas,WHT,862,casual,1
CAS,Nike,NEU,796,formal,1
SOC,Nike,WHT,517,casual,0
CAS,Nike,NEU,841,formal,1
CAS,Vans,BLK,511,casual,1
FAS,New Balance,WHT,659,sport,1
VIN,Adidas,BLK,716,formal,1
VIN,Adidas,COL,548,casual,1
ESP,Converse,NEU,326,sport,1
ESP,Adidas,BLK,775,formal,1
ESP,Adidas,WHT,409,casual,1
SOC,New Balance,COL,416,formal,0
SOC,Converse,WHT,413,sport,1
FAS,Nike,WHT,611,sport,0
ESP,New Balance,WHT,171,formal,1
CAS,Vans,BLK,181,casual,1
SOC,Adidas,WHT,757,casual,1
VIN,Adidas,NEU,277,sport,1
SOC,Vans,WHT,337,formal,1
CAS,Adidas,COL,653,casual,1
CAS,Vans,BLK,470,casual,0
VIN,Adidas,BLK,384,formal,1
ESP,Adidas,BLK,404,sport,1
ESP,New Balance,BLK,642,casual,0
SOC,Vans,COL,732,sport,0
VIN,Adidas,COL,759,formal,0
FAS,Vans,WHT,513,casual,0
ESP,Converse,NEU,483,casual,1
CAS,New Balance,COL,399,casual,0
VIN,Nike,WHT,401,sport,0
VIN,Vans,NEU,338,casual,1
FAS,New Balance,BLK,472,casual,0
CAS,New Balance,BLK,922,formal,1
SOC,Nike,BLK,461,formal,1
CAS,New Balance,BLK,899,casual,0
FAS,Nike,NEU,597,formal,0
ESP,Adidas,BLK,456,sport,1
ESP,Vans,WHT,880,formal,1
ESP,Adidas,COL,348,sport,1
CAS,Nike,WHT,770,casual,0
VIN,Nike,COL,557,casual,0
FAS,Adidas,WHT,247,casual,0
FAS,Vans,WHT,252,sport,0
CAS,New Balance,NEU,735,formal,0
SOC,Converse,NEU,990,formal,1
SOC,Nike,BLK,778,sport,0
FAS,Converse,NEU,192,sport,0
CAS,New Balance,BLK,431,casual,1
VIN,New Balance,NEU,464,formal,0
VIN,Converse,NEU,653,sport,1
SOC,New Balance,BLK,535,casual,0
ESP,Vans,BLK,174,formal,1
SOC,New Balance,NEU,788,sport,1
CAS,Nike,NEU,489,sport,1
ESP,Adidas,BLK,385,casual,0
VIN,Vans,WHT,822,sport,0
CAS,New Balance,NEU,169,casual,1
VIN,Adidas,BLK,324,casual,0
SOC,New Balance,BLK,258,formal,1
CAS,Nike,COL,234,casual,0
VIN,New Balance,BLK,293,sport,1
CAS,Nike,WHT,450,casual,1
VIN,Vans,BLK,230,sport,0
ESP,Nike,COL,362,formal,0
FAS,New Balance,NEU,479,formal,1
SOC,Vans,WHT,587,sport,0
SOC,New Balance,NEU,714,sport,1
VIN,Vans,BLK,127,formal,0
CAS,Nike,BLK,338,sport,0
CAS,Vans,WHT,315,casual,1
SOC,Adidas,COL,675,formal,1
SOC,Vans,COL,393,casual,1
VIN,Nike,BLK,952,sport,1
ESP,New Balance,BLK,523,sport,0
SOC,Converse,NEU,641,formal,1
SOC,Converse,WHT,984,casual,0
ESP,Nike,COL,195,sport,1
CAS,New Balance,WHT,851,sport,0
VIN,New Balance,WHT,193,casual,0
FAS,Converse,WHT,886,casual,1
VIN,Converse,WHT,620,formal,0
CAS,Nike,BLK,816,formal,1
SOC,New Balance,BLK,184,sport,1
ESP,Vans,BLK,966,formal,1
FAS,Adidas,BLK,342,casual,1
FAS,Vans,BLK,816,casual,0
SOC,Nike,NEU,113,sport,1
CAS,Vans,COL,853,formal,1
VIN,Vans,NEU,932,casual,0
CAS,Adidas,WHT,430,formal,1
SOC,New Balance,NEU,993,casual,1
ESP,Nike,BLK,886,sport,1
FAS,Converse,BLK,751,sport,1
CAS,Converse,WHT,532,formal,0
VIN,Converse,WHT,754,formal,0
FAS,Adidas,BLK,732,casual,1
FAS,New Balance,COL,873,casual,1
CAS,Converse,WHT,439,casual,1
ESP,Adidas,WHT,929,casual,1
ESP,Vans,NEU,638,sport,0
SOC,New Balance,WHT,482,casual,0
ESP,Adidas,WHT,731,casual,1
ESP,Vans,NEU,252,sport,0
CAS,Adidas,WHT,561,sport,1
SOC,Adidas,WHT,329,formal,0
SOC,Nike,NEU,554,sport,1
FAS,Nike,WHT,556,casual,1
VIN,Adidas,COL,690,sport,1
FAS,New Balance,WHT,555,formal,1
ESP,Converse,NEU,148,formal,0
FAS,Adidas,BLK,432,casual,1
FAS,Converse,BLK,666,casual,1
VIN,Converse,BLK,694,sport,0
FAS,Converse,COL,232,casual,1
FAS,New Balance,NEU,683,casual,0
ESP,Converse,BLK,427,casual,0
SOC,Nike,COL,439,formal,0
FAS,Nike,WHT,819,formal,1
ESP,New Balance,WHT,613,sport,1
VIN,New Balance,WHT,707,formal,1
VIN,New Balance,COL,753,sport,1
ESP,Vans,WHT,998,formal,1
ESP,New Balance,BLK,217,casual,1
CAS,Adidas,BLK,133,formal,0
VIN,Adidas,COL,448,formal,1
VIN,Adidas,COL,155,sport,0
CAS,New Balance,NEU,216,sport,0
VIN,Vans,WHT,429,formal,1
FAS,Converse,BLK,860,casual,0
CAS,Vans,WHT,167,formal,0
CAS,Converse,COL,380,casual,1
FAS,New Balance,BLK,739,casual,1
FAS,Nike,WHT,213,casual,1
FAS,Adidas,COL,559,casual,0
SOC,Nike,BLK,815,casual,1
CAS,New Balance,NEU,727,formal,1
FAS,Vans,BLK,462,sport,1
FAS,New Balance,COL,669,sport,1
SOC,Vans,BLK,342,sport,0
FAS,New Balance,WHT,980,formal,1
ESP,Vans,WHT,971,sport,1
SOC,New Balance,WHT,131,casual,0
SOC,Nike,WHT,204,formal,1
FAS,Adidas,NEU,763,sport,0
ESP,Adidas,NEU,401,formal,1
CAS,New Balance,BLK,235,casual,1
VIN,Nike,COL,366,formal,0
CAS,New Balance,BLK,874,sport,1
VIN,New Balance,COL,555,sport,1
FAS,New Balance,NEU,543,casual,0
FAS,Nike,COL,773,casual,0
FAS,New Balance,NEU,722,sport,1
VIN,Adidas,COL,419,formal,1
VIN,Vans,NEU,105,formal,0
VIN,Vans,BLK,367,sport,0
CAS,Converse,COL,944,formal,0
VIN,Converse,WHT,820,casual,0
VIN,Nike,WHT,454,sport,1
VIN,New Balance,NEU,325,formal,1
SOC,Vans,COL,986,casual,1
SOC,Converse,WHT,426,casual,0
CAS,New Balance,COL,337,casual,0
CAS,Vans,NEU,391,sport,0
SOC,New Balance,WHT,723,formal,0
CAS,Adidas,WHT,855,sport,0
ESP,New Balance,COL,305,casual,1
FAS,New Balance,BLK,702,casual,1
CAS,Adidas,NEU,994,sport,0
CAS,Vans,WHT,748,formal,0
CAS,Adidas,WHT,296,formal,1
CAS,Adidas,BLK,893,sport,0
SOC,Converse,WHT,977,sport,0
SOC,Nike,COL,306,sport,1
FAS,New Balance,BLK,690,casual,1
ESP,Nike,NEU,479,sport,0
SOC,Vans,COL,484,casual,0
CAS,Adidas,BLK,419,formal,0
CAS,Vans,COL,748,sport,0
FAS,Nike,BLK,694,formal,0
SOC,Converse,WHT,512,formal,1
VIN,Vans,NEU,740,sport,1
FAS,New Balance,NEU,415,formal,1
SOC,Nike,NEU,508,formal,0
CAS,Nike,COL,798,casual,1
VIN,Converse,COL,372,casual,0
CAS,Adidas,BLK,983,sport,0
FAS,Converse,COL,737,casual,1
VIN,Nike,BLK,662,sport,0
VIN,Vans,WHT,351,formal,0
ESP,Vans,BLK,434,casual,1
ESP,Converse,WHT,116,casual,1
SOC,Adidas,BLK,159,formal,1
FAS,Vans,COL,568,formal,0
CAS,Vans,WHT,552,casual,0
FAS,New Balance,COL,723,formal,1
SOC,Nike,BLK,852,sport,1
ESP,New Balance,WHT,445,sport,0
VIN,Vans,WHT,345,casual,0
SOC,New Balance,COL,223,sport,1
CAS,Vans,BLK,869,sport,1
SOC,Adidas,COL,865,sport,1
FAS,Vans,COL,588,formal,1
SOC,New Balance,WHT,528,sport,1
SOC,Vans,WHT,265,casual,0
FAS,Nike,BLK,545,sport,1
CAS,Nike,NEU,164,sport,1
ESP,New Balance,COL,457,sport,0
FAS,Vans,COL,104,sport,0
SOC,Converse,NEU,992,sport,0
VIN,Nike,WHT,193,casual,0
SOC,Adidas,WHT,555,sport,1
FAS,New Balance,COL,467,casual,0
FAS,New Balance,BLK,983,sport,1
CAS,New Balance,BLK,780,sport,0
SOC,Nike,WHT,513,sport,0
FAS,Adidas,COL,330,sport,1
ESP,Converse,COL,263,casual,1
ESP,Converse,NEU,341,formal,1
CAS,Vans,COL,799,formal,1
CAS,New Balance,COL,797,formal,1
FAS,Nike,BLK,273,formal,0
CAS,New Balance,WHT,827,sport,1
FAS,New Balance,WHT,127,sport,1
VIN,Nike,BLK,230,casual,1
FAS,Vans,COL,250,casual,1
VIN,New Balance,NEU,149,casual,1
FAS,New Balance,COL,284,formal,0
CAS,New Balance,COL,260,sport,1
ESP,Nike,NEU,727,sport,0
CAS,New Balance,COL,537,casual,1
ESP,Adidas,NEU,701,casual,1
SOC,Nike,COL,931,formal,0
SOC,Nike,BLK,179,sport,0
VIN,New Balance,BLK,121,casual,0
FAS,Converse,BLK,400,sport,0
CAS,New Balance,BLK,119,formal,0
FAS,Vans,COL,636,sport,0
FAS,Adidas,WHT,196,sport,0
ESP,Vans,COL,687,casual,1
ESP,Vans,NEU,102,formal,0
VIN,Nike,COL,898,sport,1
VIN,New Balance,NEU,271,casual,1
CAS,New Balance,COL,348,sport,0
CAS,Nike,BLK,128,casual,1
VIN,Converse,BLK,682,formal,1
FAS,Converse,BLK,693,formal,1
VIN,New Balance,BLK,824,casual,0
VIN,Converse,NEU,231,casual,1
ESP,Converse,BLK,951,sport,0
SOC,Vans,NEU,846,sport,1
VIN,New Balance,COL,284,formal,0
SOC,Vans,BLK,245,casual,0
SOC,Nike,BLK,244,sport,0
SOC,Vans,BLK,183,formal,0
CAS,New Balance,NEU,201,casual,1
SOC,New Balance,WHT,742,sport,1
SOC,Converse,COL,921,formal,1
SOC,Converse,COL,234,sport,0
FAS,Vans,BLK,586,casual,1
SOC,Nike,NEU,149,casual,1
FAS,New Balance,BLK,890,sport,1
ESP,Converse,BLK,444,sport,1
ESP,Nike,BLK,570,sport,0
VIN,Converse,BLK,543,formal,0
CAS,Converse,WHT,614,sport,1
CAS,New Balance,NEU,142,sport,0
FAS,Adidas,NEU,827,casual,0
ESP,New Balance,COL,958,sport,1
VIN,Adidas,BLK,976,formal,0
CAS,Nike,NEU,775,formal,1
ESP,New Balance,WHT,890,sport,0
FAS,Vans,NEU,209,casual,0
VIN,Nike,BLK,416,casual,0
FAS,New Balance,NEU,853,formal,0
SOC,Vans,COL,787,formal,1
SOC,Converse,BLK,254,casual,1
VIN,New Balance,BLK,948,sport,1
VIN,Vans,NEU,907,formal,0
VIN,Nike,NEU,311,formal,0
ESP,Converse,BLK,599,formal,0
SOC,Converse,BLK,394,casual,0
SOC,Converse,WHT,646,sport,1
CAS,Nike,WHT,357,formal,0
ESP,Converse,BLK,412,formal,1
CAS,Nike,COL,972,casual,1
CAS,Converse,WHT,308,sport,0
VIN,Nike,BLK,506,casual,1
SOC,Adidas,COL,588,sport,1
SOC,Nike,COL,609,sport,1
CAS,Nike,NEU,465,casual,0
ESP,Nike,BLK,287,sport,0
FAS,Converse,NEU,140,casual,1
CAS,Adidas,WHT,922,sport,0
VIN,Converse,COL,157,sport,0
ESP,Vans,BLK,439,casual,1
ESP,Converse,WHT,204,casual,1
ESP,Adidas,BLK,735,casual,0
VIN,New Balance,NEU,673,casual,1
VIN,Nike,WHT,973,formal,0
CAS,Nike,BLK,624,casual,1
SOC,Adidas,WHT,917,formal,1
FAS,New Balance,NEU,562,casual,0
SOC,Adidas,NEU,668,formal,0
FAS,New Balance,NEU,444,formal,0
CAS,New Balance,BLK,634,casual,0
FAS,Nike,BLK,211,casual,1
CAS,Converse,NEU,270,formal,0
ESP,Converse,BLK,133,formal,0
SOC,Converse,BLK,139,casual,1
SOC,Vans,BLK,156,sport,1
VIN,New Balance,BLK,678,formal,1
VIN,Vans,COL,362,casual,0
FAS,Nike,WHT,501,formal,1
ESP,Converse,COL,915,formal,0
VIN,Converse,BLK,961,casual,0
ESP,Vans,BLK,187,casual,1
SOC,New Balance,COL,238,casual,0
CAS,Nike,WHT,826,sport,1
SOC,New Balance,BLK,920,casual,0
FAS,New Balance,COL,942,sport,0
VIN,New Balance,WHT,651,sport,1
SOC,Converse,BLK,140,sport,0
FAS,New Balance,BLK,189,sport,1
VIN,New Balance,WHT,309,formal,0
ESP,Vans,NEU,160,formal,1
CAS,Nike,COL,474,casual,1
VIN,Adidas,NEU,838,sport,1
VIN,New Balance,COL,950,sport,1
VIN,Nike,BLK,515,formal,1
FAS,Adidas,BLK,649,casual,0
CAS,Vans,BLK,611,casual,0
CAS,Adidas,BLK,631,sport,0
SOC,Vans,NEU,801,casual,0
SOC,Vans,BLK,215,casual,0
FAS,Nike,COL,874,casual,0
FAS,Vans,COL,694,sport,1
CAS,Converse,COL,871,formal,1
CAS,Converse,COL,300,sport,1
VIN,Adidas,WHT,679,casual,1
FAS,New Balance,WHT,196,sport,1
CAS,New Balance,BLK,328,sport,1
FAS,Nike,WHT,761,formal,0
FAS,Vans,BLK,510,formal,1
FAS,Adidas,BLK,303,formal,0
CAS,Adidas,WHT,205,casual,0
VIN,Nike,NEU,807,sport,1
ESP,New Balance,NEU,147,casual,1
CAS,Adidas,BLK,480,casual,0
ESP,New Balance,COL,372,formal,0
CAS,New Balance,NEU,153,casual,1
ESP,Nike,NEU,651,casual,0
VIN,Converse,WHT,379,formal,1
ESP,Adidas,BLK,867,casual,1
VIN,Converse,BLK,601,casual,0
CAS,Nike,WHT,696,sport,1
SOC,Converse,BLK,777,formal,0
FAS,Adidas,BLK,665,sport,1
VIN,Nike,COL,526,sport,1
CAS,Nike,WHT,102,casual,1
FAS,Adidas,COL,346,formal,1
SOC,Vans,WHT,618,casual,0
ESP,Adidas,WHT,554,sport,1
VIN,Converse,COL,156,sport,0
CAS,New Balance,NEU,967,casual,1
CAS,Nike,WHT,899,casual,0
VIN,Adidas,WHT,454,casual,1
VIN,New Balance,COL,241,casual,1
SOC,Vans,COL,669,casual,0
ESP,Adidas,COL,671,casual,0
FAS,Nike,BLK,969,sport,1
CAS,Nike,NEU,142,formal,0
CAS,Adidas,NEU,126,casual,0
ESP,Nike,WHT,618,casual,0
VIN,New Balance,COL,545,sport,1
FAS,Nike,WHT,916,sport,0
CAS,Vans,WHT,461,sport,0
ESP,New Balance,BLK,537,sport,1
FAS,Vans,WHT,835,formal,0
SOC,Nike,COL,361,sport,1
FAS,Vans,NEU,112,sport,0
VIN,Adidas,BLK,569,casual,1
SOC,Converse,NEU,289,formal,1
FAS,Nike,WHT,966,sport,0
CAS,Vans,COL,456,sport,0
CAS,Vans,COL,870,formal,0
CAS,New Balance,WHT,651,formal,0
CAS,Adidas,COL,862,casual,0
CAS,Converse,BLK,389,sport,0
FAS,Adidas,WHT,590,casual,1
CAS,Vans,WHT,516,casual,0
ESP,Nike,COL,691,formal,1
ESP,Adidas,NEU,779,formal,1
SOC,Adidas,BLK,333,casual,1
CAS,Adidas,BLK,378,formal,1
ESP,Nike,BLK,395,casual,0
FAS,Adidas,BLK,555,casual,1
FAS,Adidas,BLK,496,casual,1
SOC,New Balance,NEU,334,formal,0
CAS,Vans,WHT,744,formal,0
SOC,Vans,COL,238,casual,0
FAS,Adidas,WHT,786,sport,0
VIN,Vans,COL,614,sport,0
VIN,Nike,NEU,958,casual,1
FAS,Adidas,WHT,452,sport,0
ESP,Vans,COL,607,casual,0
SOC,Converse,BLK,770,sport,1
FAS,New Balance,WHT,865,formal,1
ESP,Nike,WHT,907,casual,1
CAS,Converse,WHT,774,sport,1
VIN,Vans,BLK,961,sport,0
ESP,New Balance,NEU,315,casual,0
ESP,Converse,COL,883,formal,0
FAS,Vans,WHT,954,casual,1
VIN,New Balance,WHT,908,formal,0
FAS,Nike,COL,835,sport,1
VIN,Adidas,WHT,889,formal,1
ESP,Adidas,NEU,781,sport,1
CAS,New Balance,BLK,928,formal,1
SOC,Converse,BLK,953,casual,0
VIN,Vans,NEU,459,casual,0
ESP,Converse,WHT,435,sport,0
VIN,Adidas,NEU,434,casual,0
CAS,New Balance,WHT,108,casual,0
CAS,New Balance,WHT,919,casual,0
CAS,Adidas,WHT,427,casual,1
FAS,Converse,COL,704,casual,0
ESP,New Balance,BLK,258,casual,1
CAS,Vans,WHT,717,casual,0
CAS,New Balance,BLK,310,casual,0
SOC,Nike,NEU,658,formal,1
VIN,Vans,COL,184,formal,0
CAS,Converse,WHT,296,formal,1
VIN,Converse,NEU,495,casual,1
SOC,Adidas,BLK,217,sport,0
SOC,Nike,BLK,583,casual,0
CAS,Converse,COL,264,casual,1
SOC,Nike,NEU,528,sport,0
CAS,Adidas,NEU,797,formal,1
ESP,Adidas,NEU,729,formal,0
SOC,Adidas,WHT,911,sport,0
CAS,New Balance,WHT,884,sport,1
FAS,New Balance,BLK,652,sport,1
VIN,New Balance,NEU,986,formal,0
FAS,New Balance,NEU,858,sport,0
CAS,Nike,BLK,247,casual,0
ESP,Adidas,NEU,479,formal,1
ESP,Converse,COL,733,casual,1
FAS,New Balance,WHT,441,casual,0
CAS,Nike,COL,620,casual,1
FAS,New Balance,COL,632,casual,0
CAS,Nike,NEU,676,formal,0
VIN,Nike,WHT,370,sport,1
FAS,Nike,NEU,858,formal,0
ESP,Nike,WHT,119,sport,0
CAS,Vans,BLK,438,formal,1
SOC,New Balance,NEU,697,formal,1
CAS,Nike,BLK,843,formal,0
CAS,Nike,NEU,322,formal,1
VIN,Vans,NEU,587,sport,0
FAS,Vans,WHT,306,formal,0
VIN,Vans,BLK,177,sport,1
SOC,Converse,COL,284,casual,1
SOC,Adidas,NEU,866,formal,1
FAS,Vans,NEU,237,casual,1
ESP,Nike,NEU,749,formal,0
VIN,Nike,NEU,601,sport,1
CAS,Nike,COL,666,formal,1
SOC,Converse,NEU,320,formal,0
CAS,Converse,WHT,503,sport,0
FAS,Vans,BLK,857,formal,0
ESP,Vans,BLK,451,casual,0
SOC,New Balance,BLK,613,formal,0
SOC,Adidas,COL,247,formal,0
ESP,Adidas,BLK,449,formal,0
FAS,Adidas,BLK,298,casual,1
FAS,New Balance,COL,136,formal,0
ESP,Converse,COL,208,sport,0
VIN,Vans,NEU,404,casual,0
CAS,Nike,COL,342,casual,1
SOC,Vans,BLK,727,casual,1
VIN,Vans,WHT,642,casual,0
ESP,Converse,BLK,266,casual,1
CAS,Vans,COL,470,casual,1
SOC,Vans,COL,731,casual,1
FAS,New Balance,COL,694,sport,0
CAS,New Balance,BLK,295,sport,1
FAS,New Balance,COL,222,casual,1
FAS,Vans,NEU,524,formal,0
VIN,Converse,COL,992,casual,0
FAS,New Balance,BLK,719,formal,1
ESP,Nike,COL,477,casual,1
CAS,New Balance,WHT,531,sport,1
CAS,Vans,BLK,661,casual,0
SOC,Adidas,BLK,490,formal,1
CAS,Converse,BLK,747,casual,0
CAS,New Balance,BLK,293,sport,1
SOC,Nike,WHT,938,casual,0
CAS,New Balance,NEU,778,casual,1
CAS,Vans,BLK,946,sport,0
CAS,New Balance,NEU,683,sport,1
CAS,Adidas,NEU,954,sport,1
FAS,Vans,WHT,747,sport,1
FAS,Adidas,WHT,302,casual,1
SOC,Vans,COL,656,casual,1
VIN,Nike,NEU,599,casual,0
CAS,Converse,COL,656,casual,0
CAS,Adidas,WHT,965,sport,0
SOC,Converse,NEU,733,formal,1
CAS,Nike,WHT,983,sport,1
SOC,Vans,NEU,431,formal,0
FAS,New Balance,WHT,633,sport,0
FAS,Vans,WHT,950,sport,0
SOC,Adidas,WHT,839,sport,0
ESP,Nike,COL,245,sport,0
SOC,Converse,WHT,404,casual,1
SOC,Adidas,BLK,707,casual,0
VIN,Converse,WHT,659,casual,1
ESP,Vans,NEU,125,casual,1
CAS,Nike,COL,827,sport,0
CAS,Adidas,COL,436,formal,0
CAS,Adidas,BLK,695,casual,0
ESP,Converse,NEU,653,formal,1
ESP,New Balance,NEU,937,casual,0
SOC,New Balance,WHT,382,formal,0
CAS,Nike,BLK,179,casual,0
ESP,Converse,WHT,211,casual,1
VIN,Vans,WHT,605,formal,1
CAS,Converse,COL,736,formal,1
VIN,Converse,WHT,494,formal,1
CAS,Nike,WHT,901,sport,1
ESP,New Balance,BLK,758,casual,0
SOC,Converse,WHT,793,casual,1
VIN,Adidas,WHT,214,casual,1
CAS,Adidas,NEU,897,casual,1
CAS,Nike,BLK,813,formal,0
VIN,Converse,NEU,513,formal,1
SOC,Adidas,BLK,782,formal,1
CAS,Vans,BLK,273,sport,1
ESP,Vans,NEU,825,formal,0
FAS,Nike,WHT,420,casual,0
CAS,Converse,WHT,617,casual,0
FAS,New Balance,BLK,463,sport,0
CAS,Adidas,COL,697,formal,0
ESP,Vans,WHT,633,sport,0
CAS,Converse,COL,239,formal,0
VIN,Nike,NEU,458,formal,0
FAS,Vans,COL,163,sport,1
CAS,Adidas,WHT,703,sport,1
ESP,Vans,WHT,744,casual,1
VIN,Vans,NEU,895,sport,0
SOC,Converse,COL,128,formal,1
SOC,Nike,WHT,592,formal,1
FAS,New Balance,WHT,775,sport,1
SOC,New Balance,BLK,351,formal,1
ESP,Adidas,COL,658,sport,0
FAS,Vans,NEU,638,formal,0
ESP,New Balance,BLK,593,casual,1
CAS,Converse,BLK,688,sport,1
FAS,Nike,NEU,337,sport,0
ESP,Converse,COL,916,casual,1
ESP,Vans,WHT,315,formal,1
CAS,Adidas,WHT,646,sport,1
ESP,Vans,NEU,712,casual,1
CAS,Converse,WHT,252,formal,0
ESP,Converse,COL,939,formal,1
VIN,Vans,WHT,805,formal,0
VIN,Nike,COL,681,formal,1
SOC,Vans,WHT,656,formal,0
FAS,Nike,WHT,809,casual,1
FAS,New Balance,WHT,320,casual,1
ESP,Vans,COL,960,sport,0
ESP,Nike,COL,492,sport,1
SOC,Adidas,COL,109,sport,0
FAS,Vans,BLK,970,sport,1
ESP,New Balance,BLK,796,formal,1
FAS,Converse,BLK,987,casual,1
VIN,Converse,COL,130,casual,0
VIN,Converse,WHT,321,sport,0
CAS,Converse,BLK,160,formal,1
SOC,Adidas,COL,486,formal,0
VIN,Converse,WHT,952,formal,0
VIN,New Balance,NEU,528,formal,1
VIN,Adidas,COL,983,formal,0
FAS,Nike,WHT,547,casual,1
CAS,Nike,BLK,981,casual,1
FAS,Adidas,WHT,981,sport,1
SOC,Adidas,COL,107,sport,0
SOC,New Balance,BLK,574,casual,0
SOC,Nike,WHT,455,casual,1
FAS,New Balance,WHT,274,casual,1
FAS,Converse,COL,648,sport,1
VIN,New Balance,WHT,283,formal,1
ESP,New Balance,BLK,284,casual,0
VIN,New Balance,COL,849,formal,0
SOC,New Balance,BLK,320,sport,1
VIN,New Balance,BLK,545,formal,0
SOC,Nike,WHT,664,casual,1
CAS,Converse,COL,792,formal,0
CAS,Converse,COL,584,sport,1
CAS,Adidas,BLK,309,casual,1
FAS,Nike,BLK,348,casual,1
FAS,Vans,WHT,827,sport,1
FAS,Adidas,WHT,858,sport,0
FAS,New Balance,BLK,787,casual,1
CAS,Vans,BLK,340,formal,1
FAS,Converse,WHT,776,sport,1
FAS,Vans,BLK,132,casual,1
CAS,Nike,COL,815,formal,0
FAS,Vans,COL,723,formal,0
CAS,Vans,NEU,530,casual,0
SOC,Converse,COL,473,sport,1
ESP,Adidas,COL,239,sport,1
FAS,New Balance,NEU,773,formal,1
SOC,Converse,WHT,842,sport,1
CAS,Nike,WHT,661,casual,1
SOC,Converse,BLK,561,casual,0
CAS,New Balance,COL,947,casual,0
FAS,Vans,NEU,488,casual,0
ESP,Converse,WHT,681,formal,1
VIN,Nike,WHT,684,formal,0
CAS,Vans,NEU,488,sport,1
CAS,Adidas,WHT,868,casual,1
FAS,Vans,COL,868,casual,1
VIN,Nike,BLK,600,sport,0
ESP,Vans,BLK,120,casual,0
VIN,Nike,WHT,291,casual,1
VIN,New Balance,NEU,170,sport,0
CAS,Adidas,BLK,803,sport,1
FAS,Adidas,NEU,515,formal,1
SOC,New Balance,COL,999,sport,0
SOC,Converse,BLK,404,sport,0
SOC,Adidas,BLK,308,sport,1
CAS,Adidas,COL,416,formal,0
CAS,Nike,COL,494,formal,1
SOC,Converse,COL,798,sport,0
CAS,Adidas,WHT,473,formal,1
VIN,Nike,WHT,159,formal,1
VIN,New Balance,BLK,473,formal,1
CAS,Nike,BLK,694,casual,0
ESP,New Balance,COL,723,formal,1
CAS,New Balance,WHT,490,casual,1
ESP,Nike,WHT,924,sport,0
SOC,Vans,NEU,376,formal,0
VIN,Converse,WHT,233,sport,0
CAS,New Balance,NEU,282,formal,0
SOC,Nike,BLK,993,casual,0
CAS,Nike,BLK,829,sport,1
VIN,New Balance,COL,738,formal,0
ESP,Adidas,BLK,915,formal,1
ESP,Adidas,NEU,222,casual,0
VIN,Vans,COL,824,casual,1
FAS,Nike,WHT,139,casual,0
SOC,New Balance,NEU,283,sport,1
CAS,New Balance,BLK,981,casual,1
VIN,Adidas,BLK,155,formal,1
SOC,Converse,WHT,260,sport,0
VIN,Vans,COL,426,casual,1
VIN,Nike,WHT,134,sport,0
SOC,Nike,WHT,481,casual,1
ESP,New Balance,BLK,608,formal,1
VIN,New Balance,COL,485,formal,0
CAS,New Balance,COL,952,sport,1
CAS,Adidas,COL,429,sport,1
VIN,Adidas,COL,677,formal,1
CAS,Converse,COL,256,casual,1
CAS,Adidas,NEU,679,sport,0
FAS,Converse,WHT,748,casual,0
CAS,Vans,WHT,961,casual,1
CAS,Nike,WHT,603,casual,0
SOC,Converse,NEU,471,casual,1
ESP,Nike,NEU,592,casual,0
CAS,Vans,WHT,910,sport,0
FAS,New Balance,NEU,812,formal,1
FAS,New Balance,COL,314,sport,1
ESP,Adidas,BLK,430,casual,1
FAS,Converse,WHT,311,casual,0
VIN,Adidas,NEU,463,casual,1
CAS,Adidas,BLK,672,formal,1
VIN,Nike,COL,868,casual,0
ESP,Adidas,WHT,115,sport,1
VIN,Nike,NEU,279,sport,1
FAS,Adidas,WHT,318,casual,1
FAS,Vans,NEU,572,formal,1
CAS,Adidas,COL,698,sport,1
ESP,Nike,WHT,426,sport,1
VIN,Adidas,COL,980,casual,0
VIN,Vans,WHT,579,formal,1
ESP,Vans,COL,926,sport,1
CAS,New Balance,BLK,502,casual,0
CAS,Adidas,NEU,597,casual,1
FAS,Converse,COL,835,sport,0
FAS,Adidas,BLK,518,sport,1
VIN,Adidas,NEU,819,formal,0
VIN,Converse,BLK,715,formal,1
CAS,Nike,WHT,717,sport,0
VIN,Vans,BLK,876,formal,1
FAS,Vans,BLK,311,sport,0
FAS,Nike,COL,748,casual,0
CAS,New Balance,NEU,669,casual,1
FAS,New Balance,NEU,916,formal,1
SOC,Converse,WHT,251,sport,0
FAS,New Balance,COL,710,casual,0
ESP,New Balance,COL,120,casual,1
FAS,Converse,WHT,763,sport,1
FAS,Adidas,NEU,856,formal,1
CAS,Adidas,COL,987,formal,0
SOC,Nike,WHT,200,formal,1
CAS,Nike,WHT,240,sport,1
FAS,Vans,NEU,960,formal,1
CAS,Converse,COL,324,formal,1
